,Unnamed: 0_x,Content ID,Reaction Type,Datetime,Unnamed: 0_y,Content Type,Category,Unnamed: 0,Sentiment,Score,Top 5 Category
17959,18676,c582f515-4d90-4ae6-9ab7-059fdbd7956c,cherish,2020-08-20 03:46:16,729,audio,technology,8,positive,70,technology
17960,18677,c582f515-4d90-4ae6-9ab7-059fdbd7956c,super love,2021-05-21 05:26:30,729,audio,technology,7,positive,75,technology
17961,18678,c582f515-4d90-4ae6-9ab7-059fdbd7956c,intrigued,2021-05-07 21:51:48,729,audio,technology,12,positive,45,technology
17962,18679,c582f515-4d90-4ae6-9ab7-059fdbd7956c,indifferent,2020-06-21 18:45:02,729,audio,technology,5,neutral,20,technology
17963,18680,c582f515-4d90-4ae6-9ab7-059fdbd7956c,dislike,2020-09-19 23:47:06,729,audio,technology,11,negative,10,technology
17964,18681,c582f515-4d90-4ae6-9ab7-059fdbd7956c,adore,2020-08-11 06:28:04,729,audio,technology,9,positive,72,technology
17965,18682,c582f515-4d90-4ae6-9ab7-059fdbd7956c,want,2021-01-20 00:46:40,729,audio,technology,1,positive,70,technology
17966,18683,c582f515-4d90-4ae6-9ab7-059fdbd7956c,indifferent,2020-10-23 00:54:42,729,audio,technology,5,neutral,20,technology
17967,18684,c582f515-4d90-4ae6-9ab7-059fdbd7956c,scared,2021-02-20 11:14:08,729,audio,technology,14,negative,15,technology
17968,18685,c582f515-4d90-4ae6-9ab7-059fdbd7956c,heart,2021-05-05 15:03:01,729,audio,technology,0,positive,60,technology
17969,18686,c582f515-4d90-4ae6-9ab7-059fdbd7956c,dislike,2020-08-16 06:30:14,729,audio,technology,11,negative,10,technology
17970,18687,c582f515-4d90-4ae6-9ab7-059fdbd7956c,love,2020-11-22 14:30:46,729,audio,technology,6,positive,65,technology
17971,18688,c582f515-4d90-4ae6-9ab7-059fdbd7956c,interested,2021-02-13 00:45:11,729,audio,technology,4,positive,30,technology
17972,18689,c582f515-4d90-4ae6-9ab7-059fdbd7956c,peeking,2021-04-11 08:34:09,729,audio,technology,13,neutral,35,technology
17973,18690,c582f515-4d90-4ae6-9ab7-059fdbd7956c,worried,2020-06-27 20:44:21,729,audio,technology,15,negative,12,technology
17974,18691,c582f515-4d90-4ae6-9ab7-059fdbd7956c,super love,2020-11-09 02:45:46,729,audio,technology,7,positive,75,technology
17975,18692,c582f515-4d90-4ae6-9ab7-059fdbd7956c,like,2020-11-05 18:45:12,729,audio,technology,10,positive,50,technology
17976,18693,c582f515-4d90-4ae6-9ab7-059fdbd7956c,want,2021-04-22 09:33:52,729,audio,technology,1,positive,70,technology
17977,18695,6082eb46-c239-40f5-bfcd-fb72b823ee71,super love,2020-08-03 23:51:00,730,video,healthy eating,7,positive,75,healthy eating
17978,18696,6082eb46-c239-40f5-bfcd-fb72b823ee71,worried,2021-01-10 18:21:00,730,video,healthy eating,15,negative,12,healthy eating
17979,18698,59523d44-6113-46a5-a85b-38de2ce7bfa1,scared,2020-11-15 17:32:06,731,photo,travel,14,negative,15,Other
17980,18699,59523d44-6113-46a5-a85b-38de2ce7bfa1,love,2021-04-20 19:17:20,731,photo,travel,6,positive,65,Other
17981,18700,59523d44-6113-46a5-a85b-38de2ce7bfa1,disgust,2021-02-21 09:00:22,731,photo,travel,2,negative,0,Other
17982,18701,59523d44-6113-46a5-a85b-38de2ce7bfa1,want,2021-02-18 15:11:27,731,photo,travel,1,positive,70,Other
17983,18702,59523d44-6113-46a5-a85b-38de2ce7bfa1,peeking,2021-02-10 02:04:32,731,photo,travel,13,neutral,35,Other
17984,18703,59523d44-6113-46a5-a85b-38de2ce7bfa1,scared,2020-09-10 02:17:11,731,photo,travel,14,negative,15,Other
17985,18704,59523d44-6113-46a5-a85b-38de2ce7bfa1,disgust,2020-11-18 03:15:15,731,photo,travel,2,negative,0,Other
17986,18705,59523d44-6113-46a5-a85b-38de2ce7bfa1,indifferent,2021-02-20 03:31:15,731,photo,travel,5,neutral,20,Other
17987,18706,59523d44-6113-46a5-a85b-38de2ce7bfa1,like,2020-07-19 02:59:02,731,photo,travel,10,positive,50,Other
17988,18707,59523d44-6113-46a5-a85b-38de2ce7bfa1,dislike,2020-08-16 12:30:51,731,photo,travel,11,negative,10,Other
17989,18708,59523d44-6113-46a5-a85b-38de2ce7bfa1,hate,2021-05-26 09:57:47,731,photo,travel,3,negative,5,Other
17990,18709,59523d44-6113-46a5-a85b-38de2ce7bfa1,love,2021-04-17 02:13:05,731,photo,travel,6,positive,65,Other
17991,18710,59523d44-6113-46a5-a85b-38de2ce7bfa1,hate,2020-08-01 00:07:29,731,photo,travel,3,negative,5,Other
17992,18712,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,peeking,2020-10-11 16:23:44,732,GIF,science,13,neutral,35,science
17993,18713,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,scared,2021-03-15 04:13:38,732,GIF,science,14,negative,15,science
17994,18714,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,love,2020-06-27 06:36:09,732,GIF,science,6,positive,65,science
17995,18715,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,interested,2021-06-01 23:05:48,732,GIF,science,4,positive,30,science
17996,18716,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,dislike,2021-03-13 16:38:07,732,GIF,science,11,negative,10,science
17997,18717,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,heart,2020-09-03 20:59:32,732,GIF,science,0,positive,60,science
17998,18718,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,disgust,2021-03-30 10:52:59,732,GIF,science,2,negative,0,science
17999,18719,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,adore,2021-03-15 13:37:53,732,GIF,science,9,positive,72,science
18000,18720,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,like,2021-03-06 14:50:53,732,GIF,science,10,positive,50,science
18001,18721,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,super love,2020-09-11 18:07:07,732,GIF,science,7,positive,75,science
18002,18722,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,love,2020-10-03 14:31:37,732,GIF,science,6,positive,65,science
18003,18723,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,peeking,2021-05-07 08:23:13,732,GIF,science,13,neutral,35,science
18004,18724,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,love,2020-12-19 06:25:22,732,GIF,science,6,positive,65,science
18005,18725,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,intrigued,2021-02-04 03:41:33,732,GIF,science,12,positive,45,science
18006,18726,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,peeking,2021-05-31 18:08:54,732,GIF,science,13,neutral,35,science
18007,18727,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,hate,2021-02-21 16:36:17,732,GIF,science,3,negative,5,science
18008,18728,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,indifferent,2020-08-05 10:25:08,732,GIF,science,5,neutral,20,science
18009,18729,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,disgust,2020-09-13 21:38:23,732,GIF,science,2,negative,0,science
18010,18730,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,want,2020-12-19 04:26:37,732,GIF,science,1,positive,70,science
18011,18731,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,worried,2020-12-04 23:09:37,732,GIF,science,15,negative,12,science
18012,18732,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,love,2020-12-21 09:58:36,732,GIF,science,6,positive,65,science
18013,18733,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,heart,2020-10-24 12:13:31,732,GIF,science,0,positive,60,science
18014,18734,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,interested,2020-07-17 06:20:33,732,GIF,science,4,positive,30,science
18015,18735,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,want,2021-06-06 01:21:21,732,GIF,science,1,positive,70,science
18016,18736,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,intrigued,2020-06-29 13:40:55,732,GIF,science,12,positive,45,science
18017,18737,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,worried,2021-04-16 16:26:34,732,GIF,science,15,negative,12,science
18018,18738,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,love,2020-11-07 08:52:08,732,GIF,science,6,positive,65,science
18019,18739,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,adore,2020-08-23 19:55:26,732,GIF,science,9,positive,72,science
18020,18740,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,interested,2021-05-17 03:42:27,732,GIF,science,4,positive,30,science
18021,18741,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,like,2020-11-13 20:08:49,732,GIF,science,10,positive,50,science
18022,18742,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,intrigued,2020-09-07 13:58:56,732,GIF,science,12,positive,45,science
18023,18743,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,love,2021-05-10 17:41:21,732,GIF,science,6,positive,65,science
18024,18744,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,interested,2021-03-22 23:25:43,732,GIF,science,4,positive,30,science
18025,18745,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,interested,2020-07-18 17:12:02,732,GIF,science,4,positive,30,science
18026,18747,9c066976-30e0-405e-9973-5c4342271a70,scared,2021-01-03 00:59:04,733,audio,tennis,14,negative,15,Other
18027,18748,9c066976-30e0-405e-9973-5c4342271a70,intrigued,2021-04-28 19:11:31,733,audio,tennis,12,positive,45,Other
18028,18749,9c066976-30e0-405e-9973-5c4342271a70,heart,2021-03-11 14:30:25,733,audio,tennis,0,positive,60,Other
18029,18750,9c066976-30e0-405e-9973-5c4342271a70,adore,2021-02-28 09:59:27,733,audio,tennis,9,positive,72,Other
18030,18751,9c066976-30e0-405e-9973-5c4342271a70,intrigued,2020-08-16 15:32:29,733,audio,tennis,12,positive,45,Other
18031,18752,9c066976-30e0-405e-9973-5c4342271a70,peeking,2020-07-20 15:42:59,733,audio,tennis,13,neutral,35,Other
18032,18753,9c066976-30e0-405e-9973-5c4342271a70,hate,2020-09-25 01:10:06,733,audio,tennis,3,negative,5,Other
18033,18754,9c066976-30e0-405e-9973-5c4342271a70,worried,2020-07-12 11:45:48,733,audio,tennis,15,negative,12,Other
18034,18755,9c066976-30e0-405e-9973-5c4342271a70,scared,2020-08-02 17:23:37,733,audio,tennis,14,negative,15,Other
18035,18756,9c066976-30e0-405e-9973-5c4342271a70,peeking,2020-12-29 06:42:31,733,audio,tennis,13,neutral,35,Other
18036,18757,9c066976-30e0-405e-9973-5c4342271a70,love,2020-07-13 23:21:36,733,audio,tennis,6,positive,65,Other
18037,18758,9c066976-30e0-405e-9973-5c4342271a70,intrigued,2020-12-27 14:45:53,733,audio,tennis,12,positive,45,Other
18038,18759,9c066976-30e0-405e-9973-5c4342271a70,disgust,2020-10-25 03:09:22,733,audio,tennis,2,negative,0,Other
18039,18760,9c066976-30e0-405e-9973-5c4342271a70,disgust,2020-09-14 17:54:45,733,audio,tennis,2,negative,0,Other
18040,18761,9c066976-30e0-405e-9973-5c4342271a70,super love,2020-08-23 01:01:08,733,audio,tennis,7,positive,75,Other
18041,18762,9c066976-30e0-405e-9973-5c4342271a70,adore,2020-06-25 22:13:54,733,audio,tennis,9,positive,72,Other
18042,18763,9c066976-30e0-405e-9973-5c4342271a70,like,2021-01-24 11:56:18,733,audio,tennis,10,positive,50,Other
18043,18764,9c066976-30e0-405e-9973-5c4342271a70,disgust,2021-01-02 12:16:12,733,audio,tennis,2,negative,0,Other
18044,18765,9c066976-30e0-405e-9973-5c4342271a70,disgust,2020-08-28 23:56:47,733,audio,tennis,2,negative,0,Other
18045,18766,9c066976-30e0-405e-9973-5c4342271a70,dislike,2021-05-17 09:04:58,733,audio,tennis,11,negative,10,Other
18046,18767,9c066976-30e0-405e-9973-5c4342271a70,dislike,2020-08-03 10:26:26,733,audio,tennis,11,negative,10,Other
18047,18769,1934a201-0590-41af-bf40-5ddd6254d744,hate,2020-10-31 06:04:24,734,photo,education,3,negative,5,Other
18048,18770,1934a201-0590-41af-bf40-5ddd6254d744,want,2020-07-17 09:38:19,734,photo,education,1,positive,70,Other
18049,18771,1934a201-0590-41af-bf40-5ddd6254d744,super love,2021-01-30 18:27:14,734,photo,education,7,positive,75,Other
18050,18772,1934a201-0590-41af-bf40-5ddd6254d744,disgust,2021-04-25 14:24:19,734,photo,education,2,negative,0,Other
18051,18773,1934a201-0590-41af-bf40-5ddd6254d744,dislike,2021-03-26 08:20:49,734,photo,education,11,negative,10,Other
18052,18774,1934a201-0590-41af-bf40-5ddd6254d744,disgust,2020-12-05 23:54:32,734,photo,education,2,negative,0,Other
18053,18775,1934a201-0590-41af-bf40-5ddd6254d744,heart,2021-04-07 02:49:49,734,photo,education,0,positive,60,Other
18054,18776,1934a201-0590-41af-bf40-5ddd6254d744,cherish,2021-05-04 01:06:10,734,photo,education,8,positive,70,Other
18055,18777,1934a201-0590-41af-bf40-5ddd6254d744,like,2020-09-04 16:49:58,734,photo,education,10,positive,50,Other
18056,18778,1934a201-0590-41af-bf40-5ddd6254d744,super love,2020-10-31 09:47:48,734,photo,education,7,positive,75,Other
18057,18779,1934a201-0590-41af-bf40-5ddd6254d744,want,2020-07-18 00:48:44,734,photo,education,1,positive,70,Other
18058,18780,1934a201-0590-41af-bf40-5ddd6254d744,want,2020-12-07 18:26:41,734,photo,education,1,positive,70,Other
18059,18781,1934a201-0590-41af-bf40-5ddd6254d744,cherish,2021-01-02 02:15:00,734,photo,education,8,positive,70,Other
18060,18782,1934a201-0590-41af-bf40-5ddd6254d744,heart,2021-05-02 19:21:26,734,photo,education,0,positive,60,Other
18061,18783,1934a201-0590-41af-bf40-5ddd6254d744,peeking,2021-02-23 15:48:10,734,photo,education,13,neutral,35,Other
18062,18784,1934a201-0590-41af-bf40-5ddd6254d744,worried,2020-12-21 10:33:32,734,photo,education,15,negative,12,Other
18063,18785,1934a201-0590-41af-bf40-5ddd6254d744,indifferent,2020-09-27 14:59:32,734,photo,education,5,neutral,20,Other
18064,18786,1934a201-0590-41af-bf40-5ddd6254d744,worried,2021-06-10 13:41:21,734,photo,education,15,negative,12,Other
18065,18787,1934a201-0590-41af-bf40-5ddd6254d744,heart,2020-06-18 15:57:31,734,photo,education,0,positive,60,Other
18066,18788,1934a201-0590-41af-bf40-5ddd6254d744,hate,2021-03-22 03:05:29,734,photo,education,3,negative,5,Other
18067,18789,1934a201-0590-41af-bf40-5ddd6254d744,want,2020-10-25 05:47:33,734,photo,education,1,positive,70,Other
18068,18790,1934a201-0590-41af-bf40-5ddd6254d744,super love,2020-09-21 19:24:26,734,photo,education,7,positive,75,Other
18069,18791,1934a201-0590-41af-bf40-5ddd6254d744,interested,2020-09-15 17:25:45,734,photo,education,4,positive,30,Other
18070,18792,1934a201-0590-41af-bf40-5ddd6254d744,like,2021-04-13 18:22:10,734,photo,education,10,positive,50,Other
18071,18793,1934a201-0590-41af-bf40-5ddd6254d744,peeking,2020-08-22 04:13:41,734,photo,education,13,neutral,35,Other
18072,18794,1934a201-0590-41af-bf40-5ddd6254d744,like,2020-12-09 17:54:11,734,photo,education,10,positive,50,Other
18073,18795,1934a201-0590-41af-bf40-5ddd6254d744,dislike,2021-05-02 14:00:45,734,photo,education,11,negative,10,Other
18074,18796,1934a201-0590-41af-bf40-5ddd6254d744,want,2020-10-29 13:56:47,734,photo,education,1,positive,70,Other
18075,18797,1934a201-0590-41af-bf40-5ddd6254d744,cherish,2021-01-10 02:17:49,734,photo,education,8,positive,70,Other
18076,18798,1934a201-0590-41af-bf40-5ddd6254d744,hate,2021-05-13 02:46:22,734,photo,education,3,negative,5,Other
18077,18799,1934a201-0590-41af-bf40-5ddd6254d744,disgust,2021-05-23 15:41:48,734,photo,education,2,negative,0,Other
18078,18800,1934a201-0590-41af-bf40-5ddd6254d744,like,2020-11-15 09:11:02,734,photo,education,10,positive,50,Other
18079,18802,279fdb2b-e9ca-4531-b55f-c8fe294083cd,indifferent,2021-06-10 06:48:54,735,video,Healthy Eating,5,neutral,20,Other
18080,18803,279fdb2b-e9ca-4531-b55f-c8fe294083cd,intrigued,2020-07-03 01:46:03,735,video,Healthy Eating,12,positive,45,Other
18081,18804,279fdb2b-e9ca-4531-b55f-c8fe294083cd,intrigued,2021-06-04 22:07:24,735,video,Healthy Eating,12,positive,45,Other
18082,18805,279fdb2b-e9ca-4531-b55f-c8fe294083cd,heart,2021-03-02 17:11:25,735,video,Healthy Eating,0,positive,60,Other
18083,18806,279fdb2b-e9ca-4531-b55f-c8fe294083cd,interested,2020-11-09 11:39:50,735,video,Healthy Eating,4,positive,30,Other
18084,18807,279fdb2b-e9ca-4531-b55f-c8fe294083cd,adore,2020-11-21 01:01:33,735,video,Healthy Eating,9,positive,72,Other
18085,18809,2297a93f-370d-47e7-8df3-3d464b3a0c0a,intrigued,2021-02-01 16:06:03,736,video,healthy eating,12,positive,45,healthy eating
18086,18810,2297a93f-370d-47e7-8df3-3d464b3a0c0a,indifferent,2020-11-01 17:51:11,736,video,healthy eating,5,neutral,20,healthy eating
18087,18811,2297a93f-370d-47e7-8df3-3d464b3a0c0a,heart,2020-07-01 20:55:54,736,video,healthy eating,0,positive,60,healthy eating
18088,18812,2297a93f-370d-47e7-8df3-3d464b3a0c0a,intrigued,2020-09-29 01:25:16,736,video,healthy eating,12,positive,45,healthy eating
18089,18813,2297a93f-370d-47e7-8df3-3d464b3a0c0a,hate,2020-11-13 06:05:31,736,video,healthy eating,3,negative,5,healthy eating
18090,18814,2297a93f-370d-47e7-8df3-3d464b3a0c0a,indifferent,2021-03-31 19:53:21,736,video,healthy eating,5,neutral,20,healthy eating
18091,18815,2297a93f-370d-47e7-8df3-3d464b3a0c0a,scared,2020-12-01 15:00:54,736,video,healthy eating,14,negative,15,healthy eating
18092,18816,2297a93f-370d-47e7-8df3-3d464b3a0c0a,worried,2020-08-30 16:56:17,736,video,healthy eating,15,negative,12,healthy eating
18093,18817,2297a93f-370d-47e7-8df3-3d464b3a0c0a,adore,2021-04-21 07:40:33,736,video,healthy eating,9,positive,72,healthy eating
18094,18818,2297a93f-370d-47e7-8df3-3d464b3a0c0a,worried,2020-07-26 06:10:55,736,video,healthy eating,15,negative,12,healthy eating
18095,18819,2297a93f-370d-47e7-8df3-3d464b3a0c0a,want,2020-07-21 13:56:37,736,video,healthy eating,1,positive,70,healthy eating
18096,18820,2297a93f-370d-47e7-8df3-3d464b3a0c0a,dislike,2021-03-17 11:11:09,736,video,healthy eating,11,negative,10,healthy eating
18097,18821,2297a93f-370d-47e7-8df3-3d464b3a0c0a,intrigued,2020-12-23 05:54:07,736,video,healthy eating,12,positive,45,healthy eating
18098,18822,2297a93f-370d-47e7-8df3-3d464b3a0c0a,super love,2021-05-31 06:39:55,736,video,healthy eating,7,positive,75,healthy eating
18099,18824,25290b06-ca05-43eb-8e54-e345a41ddba7,want,2021-02-17 08:05:39,737,photo,education,1,positive,70,Other
18100,18825,25290b06-ca05-43eb-8e54-e345a41ddba7,like,2021-01-05 23:44:30,737,photo,education,10,positive,50,Other
18101,18826,25290b06-ca05-43eb-8e54-e345a41ddba7,want,2021-04-07 12:51:29,737,photo,education,1,positive,70,Other
18102,18827,25290b06-ca05-43eb-8e54-e345a41ddba7,peeking,2020-12-02 19:40:59,737,photo,education,13,neutral,35,Other
18103,18828,25290b06-ca05-43eb-8e54-e345a41ddba7,love,2021-01-04 10:23:41,737,photo,education,6,positive,65,Other
18104,18829,25290b06-ca05-43eb-8e54-e345a41ddba7,heart,2021-02-02 19:33:08,737,photo,education,0,positive,60,Other
18105,18830,25290b06-ca05-43eb-8e54-e345a41ddba7,worried,2020-07-11 07:34:22,737,photo,education,15,negative,12,Other
18106,18831,25290b06-ca05-43eb-8e54-e345a41ddba7,interested,2020-12-14 05:58:32,737,photo,education,4,positive,30,Other
18107,18832,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,2020-09-13 09:55:16,737,photo,education,7,positive,75,Other
18108,18833,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,2020-12-01 05:49:05,737,photo,education,7,positive,75,Other
18109,18834,25290b06-ca05-43eb-8e54-e345a41ddba7,love,2020-08-21 22:56:57,737,photo,education,6,positive,65,Other
18110,18835,25290b06-ca05-43eb-8e54-e345a41ddba7,want,2020-11-17 05:40:10,737,photo,education,1,positive,70,Other
18111,18836,25290b06-ca05-43eb-8e54-e345a41ddba7,adore,2021-01-04 13:16:48,737,photo,education,9,positive,72,Other
18112,18837,25290b06-ca05-43eb-8e54-e345a41ddba7,scared,2020-08-30 03:28:58,737,photo,education,14,negative,15,Other
18113,18838,25290b06-ca05-43eb-8e54-e345a41ddba7,adore,2020-08-11 15:46:28,737,photo,education,9,positive,72,Other
18114,18839,25290b06-ca05-43eb-8e54-e345a41ddba7,heart,2020-08-10 07:07:20,737,photo,education,0,positive,60,Other
18115,18840,25290b06-ca05-43eb-8e54-e345a41ddba7,scared,2020-11-16 04:18:25,737,photo,education,14,negative,15,Other
18116,18841,25290b06-ca05-43eb-8e54-e345a41ddba7,like,2021-05-06 19:20:56,737,photo,education,10,positive,50,Other
18117,18842,25290b06-ca05-43eb-8e54-e345a41ddba7,scared,2021-05-12 20:19:23,737,photo,education,14,negative,15,Other
18118,18843,25290b06-ca05-43eb-8e54-e345a41ddba7,indifferent,2020-12-16 05:15:04,737,photo,education,5,neutral,20,Other
18119,18844,25290b06-ca05-43eb-8e54-e345a41ddba7,cherish,2020-10-11 09:38:13,737,photo,education,8,positive,70,Other
18120,18845,25290b06-ca05-43eb-8e54-e345a41ddba7,adore,2020-07-13 23:15:58,737,photo,education,9,positive,72,Other
18121,18846,25290b06-ca05-43eb-8e54-e345a41ddba7,interested,2021-04-27 18:19:15,737,photo,education,4,positive,30,Other
18122,18847,25290b06-ca05-43eb-8e54-e345a41ddba7,love,2020-10-13 05:07:27,737,photo,education,6,positive,65,Other
18123,18848,25290b06-ca05-43eb-8e54-e345a41ddba7,interested,2020-11-30 15:25:10,737,photo,education,4,positive,30,Other
18124,18849,25290b06-ca05-43eb-8e54-e345a41ddba7,adore,2020-11-20 13:56:49,737,photo,education,9,positive,72,Other
18125,18850,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,2021-01-11 19:06:19,737,photo,education,7,positive,75,Other
18126,18851,25290b06-ca05-43eb-8e54-e345a41ddba7,love,2020-08-29 06:48:45,737,photo,education,6,positive,65,Other
18127,18852,25290b06-ca05-43eb-8e54-e345a41ddba7,heart,2021-05-26 19:07:19,737,photo,education,0,positive,60,Other
18128,18853,25290b06-ca05-43eb-8e54-e345a41ddba7,hate,2020-07-30 13:12:49,737,photo,education,3,negative,5,Other
18129,18854,25290b06-ca05-43eb-8e54-e345a41ddba7,love,2021-04-11 16:15:27,737,photo,education,6,positive,65,Other
18130,18855,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,2020-08-10 18:01:52,737,photo,education,7,positive,75,Other
18131,18856,25290b06-ca05-43eb-8e54-e345a41ddba7,hate,2020-07-03 22:48:48,737,photo,education,3,negative,5,Other
18132,18857,25290b06-ca05-43eb-8e54-e345a41ddba7,intrigued,2020-08-17 12:27:20,737,photo,education,12,positive,45,Other
18133,18859,0411a1da-97e1-44b6-945d-06b4682ba802,super love,2021-05-10 22:13:11,738,audio,technology,7,positive,75,technology
18134,18860,0411a1da-97e1-44b6-945d-06b4682ba802,hate,2021-02-18 21:25:35,738,audio,technology,3,negative,5,technology
18135,18861,0411a1da-97e1-44b6-945d-06b4682ba802,interested,2020-10-03 12:48:25,738,audio,technology,4,positive,30,technology
18136,18862,0411a1da-97e1-44b6-945d-06b4682ba802,hate,2021-04-21 17:54:36,738,audio,technology,3,negative,5,technology
18137,18863,0411a1da-97e1-44b6-945d-06b4682ba802,love,2021-06-09 08:55:41,738,audio,technology,6,positive,65,technology
18138,18864,0411a1da-97e1-44b6-945d-06b4682ba802,super love,2020-09-17 22:20:42,738,audio,technology,7,positive,75,technology
18139,18865,0411a1da-97e1-44b6-945d-06b4682ba802,want,2020-11-26 23:38:56,738,audio,technology,1,positive,70,technology
18140,18866,0411a1da-97e1-44b6-945d-06b4682ba802,like,2021-03-01 08:33:51,738,audio,technology,10,positive,50,technology
18141,18867,0411a1da-97e1-44b6-945d-06b4682ba802,indifferent,2021-03-23 09:03:37,738,audio,technology,5,neutral,20,technology
18142,18868,0411a1da-97e1-44b6-945d-06b4682ba802,adore,2021-04-10 09:25:47,738,audio,technology,9,positive,72,technology
18143,18869,0411a1da-97e1-44b6-945d-06b4682ba802,love,2021-02-11 12:31:23,738,audio,technology,6,positive,65,technology
18144,18870,0411a1da-97e1-44b6-945d-06b4682ba802,indifferent,2020-11-07 14:24:52,738,audio,technology,5,neutral,20,technology
18145,18871,0411a1da-97e1-44b6-945d-06b4682ba802,adore,2021-05-24 15:11:00,738,audio,technology,9,positive,72,technology
18146,18872,0411a1da-97e1-44b6-945d-06b4682ba802,intrigued,2021-04-19 01:50:50,738,audio,technology,12,positive,45,technology
18147,18873,0411a1da-97e1-44b6-945d-06b4682ba802,worried,2020-06-29 22:24:40,738,audio,technology,15,negative,12,technology
18148,18874,0411a1da-97e1-44b6-945d-06b4682ba802,want,2021-03-28 14:36:46,738,audio,technology,1,positive,70,technology
18149,18875,0411a1da-97e1-44b6-945d-06b4682ba802,dislike,2021-05-21 13:36:49,738,audio,technology,11,negative,10,technology
18150,18876,0411a1da-97e1-44b6-945d-06b4682ba802,like,2021-03-18 19:58:22,738,audio,technology,10,positive,50,technology
18151,18877,0411a1da-97e1-44b6-945d-06b4682ba802,adore,2020-11-23 09:13:34,738,audio,technology,9,positive,72,technology
18152,18878,0411a1da-97e1-44b6-945d-06b4682ba802,adore,2020-08-17 17:08:26,738,audio,technology,9,positive,72,technology
18153,18879,0411a1da-97e1-44b6-945d-06b4682ba802,heart,2020-11-15 04:18:54,738,audio,technology,0,positive,60,technology
18154,18880,0411a1da-97e1-44b6-945d-06b4682ba802,want,2021-01-27 22:37:51,738,audio,technology,1,positive,70,technology
18155,18881,0411a1da-97e1-44b6-945d-06b4682ba802,love,2021-06-05 10:13:44,738,audio,technology,6,positive,65,technology
18156,18882,0411a1da-97e1-44b6-945d-06b4682ba802,dislike,2021-05-25 13:38:57,738,audio,technology,11,negative,10,technology
18157,18883,0411a1da-97e1-44b6-945d-06b4682ba802,worried,2021-02-01 10:00:38,738,audio,technology,15,negative,12,technology
18158,18884,0411a1da-97e1-44b6-945d-06b4682ba802,love,2021-02-25 12:14:12,738,audio,technology,6,positive,65,technology
18159,18885,0411a1da-97e1-44b6-945d-06b4682ba802,interested,2020-07-22 15:07:47,738,audio,technology,4,positive,30,technology
18160,18886,0411a1da-97e1-44b6-945d-06b4682ba802,adore,2021-06-16 11:00:06,738,audio,technology,9,positive,72,technology
18161,18887,0411a1da-97e1-44b6-945d-06b4682ba802,heart,2020-11-12 12:24:00,738,audio,technology,0,positive,60,technology
18162,18888,0411a1da-97e1-44b6-945d-06b4682ba802,like,2020-09-06 08:58:51,738,audio,technology,10,positive,50,technology
18163,18889,0411a1da-97e1-44b6-945d-06b4682ba802,cherish,2021-03-30 02:07:31,738,audio,technology,8,positive,70,technology
18164,18891,ef802d01-6269-4d21-9159-f1386c75e789,dislike,2020-12-04 15:44:04,739,photo,technology,11,negative,10,technology
18165,18892,ef802d01-6269-4d21-9159-f1386c75e789,interested,2021-03-09 11:49:40,739,photo,technology,4,positive,30,technology
18166,18893,ef802d01-6269-4d21-9159-f1386c75e789,disgust,2020-08-25 14:54:56,739,photo,technology,2,negative,0,technology
18167,18894,ef802d01-6269-4d21-9159-f1386c75e789,like,2021-04-13 14:24:07,739,photo,technology,10,positive,50,technology
